Pref,Municip,Ku,JCP,LDP,TotVote,Year,Code,VotePop,Turnout,EldPop,Fstrength,Kaso,Kaso2,IncomePerCapita,Fusion,Kaso.fusion,Kaso2.fusion
高知県,田野町,１区,NA,0.6323202372127502,1349,2021,39303,2270,0.594273127753304,41.801385681293304,0.2,全部過疎,Kaso,2337,0,全部過疎,Kaso
高知県,安田町,２区 ,0.066815144766147,0.6753897550111359,1796,2009,39304,2640,0.6803030303030303,38.418,0.16,全部過疎,Kaso,2188.1,0,全部過疎,Kaso
高知県,安田町,２区,0.1732283464566929,0.8267716535433071,1397,2012,39304,2640,0.5291666666666667,38.418,0.14,全部過疎,Kaso,2188.1,0,全部過疎,Kaso
高知県,安田町,１区,0.1230188679245283,0.6709433962264151,1325,2014,39304,2376,0.5576599326599326,43.748,0.15,全部過疎,Kaso,2188.1,0,全部過疎,Kaso
高知県,安田町,１区,0.07927677329624479,0.6376912378303199,1438,2017,39304,2376,0.6052188552188552,43.748,0.15,全部過疎,Kaso,2188.1,0,全部過疎,Kaso
高知県,安田町,１区,NA,0.7568807339449541,1308,2021,39304,2295,0.5699346405228758,44.6332046332046,0.16,全部過疎,Kaso,2188.1,0,全部過疎,Kaso
高知県,北川村,２区 ,0.06407563025210083,0.6113445378151261,952,2009,39305,1192,0.7986577181208053,40.161,0.19,全部過疎,Kaso,2309.3,0,全部過疎,Kaso
高知県,北川村,２区,0.21646746347941567,0.7835325365205843,753,2012,39305,1192,0.6317114093959731,40.161,0.16,全部過疎,Kaso,2309.3,0,全部過疎,Kaso
高知県,北川村,１区,0.14322916666666666,0.6106770833333334,768,2014,39305,1132,0.6784452296819788,42.504,0.16,全部過疎,Kaso,2309.3,0,全部過疎,Kaso
高知県,北川村,１区,0.11140235910878113,0.6120576671035387,763,2017,39305,1132,0.6740282685512368,42.504,0.17,全部過疎,Kaso,2309.3,0,全部過疎,Kaso
高知県,北川村,１区,NA,0.73806275579809,733,2021,39305,1091,0.6718606782768103,44.5337620578778,0.2,全部過疎,Kaso,2309.3,0,全部過疎,Kaso
高知県,馬路村,２区 ,0.046610169491525424,0.6087570621468926,708,2009,39306,857,0.8261376896149358,35.044,0.16,全部過疎,Kaso,2561.5,0,全部過疎,Kaso
高知県,馬路村,２区,0.1623134328358209,0.8376865671641791,536,2012,39306,857,0.6254375729288215,35.044,0.13,全部過疎,Kaso,2561.5,0,全部過疎,Kaso
高知県,馬路村,１区,0.12290502793296089,0.6480446927374302,537,2014,39306,720,0.7458333333333333,39.368,0.12,全部過疎,Kaso,2561.5,0,全部過疎,Kaso
高知県,馬路村,１区,0.10841121495327102,0.6523364485981309,535,2017,39306,720,0.7430555555555556,39.368,0.14,全部過疎,Kaso,2561.5,0,全部過疎,Kaso
高知県,馬路村,１区,NA,0.7309941520467836,513,2021,39306,725,0.7075862068965517,40.240963855421704,0.16,全部過疎,Kaso,2561.5,0,全部過疎,Kaso
高知県,芸西村,２区 ,0.11811391223155929,0.5667600373482726,2142,2009,39307,3484,0.6148105625717566,34.313,0.26,Normal,Normal,2148.1,0,Normal,Normal
高知県,芸西村,２区,0.2274390243902439,0.7725609756097561,1640,2012,39307,3484,0.4707233065442021,34.313,0.23,Normal,Normal,2148.1,0,Normal,Normal
高知県,芸西村,１区,0.19190680564071122,0.6002452483139178,1631,2014,39307,3323,0.4908215467950647,38.569,0.23,Normal,Normal,2148.1,0,Normal,Normal
高知県,芸西村,１区,0.16886377903327057,0.5894538606403014,1593,2017,39307,3323,0.4793860969003912,38.569,0.25,Normal,Normal,2148.1,0,Normal,Normal
高知県,芸西村,１区,NA,0.6884544899205864,1637,2021,39307,3049,0.5368973433912758,38.4636793765655,0.26,Normal,Normal,2148.1,0,Normal,Normal
高知県,本山町,２区 ,0.07872823618470856,0.5772142316426949,2642,2009,39341,3663,0.7212667212667213,40.239,0.16,全部過疎,Kaso,2490.7,0,全部過疎,Kaso
高知県,本山町,２区,0.22865412445730826,0.7713458755426917,2073,2012,39341,3663,0.5659295659295659,40.239,0.15,全部過疎,Kaso,2490.7,0,全部過疎,Kaso
高知県,本山町,１区,0.16616915422885573,0.5726368159203981,2010,2014,39341,3188,0.6304893350062736,43.017,0.15,全部過疎,Kaso,2490.7,0,全部過疎,Kaso
高知県,本山町,１区,0.16059850374064838,0.5910224438902744,2005,2017,39341,3188,0.6289209535759097,43.017,0.15,全部過疎,Kaso,2490.7,0,全部過疎,Kaso
高知県,本山町,１区,NA,0.6979057591623037,1910,2021,39341,3007,0.6351845693382109,46.929180135174796,0.16,全部過疎,Kaso,2490.7,0,全部過疎,Kaso
高知県,大豊町,２区 ,0.04560357675111774,0.6077496274217585,3355,2009,39344,4403,0.7619804678628208,54.016,0.17,全部過疎,Kaso,2135.4,0,全部過疎,Kaso
高知県,大豊町,２区,0.20597738287560582,0.7940226171243941,2476,2012,39344,4403,0.5623438564615035,54.016,0.16,全部過疎,Kaso,2135.4,0,全部過疎,Kaso
高知県,大豊町,１区,0.14804964539007093,0.6134751773049646,2256,2014,39344,3723,0.6059629331184528,55.906,0.16,全部過疎,Kaso,2135.4,0,全部過疎,Kaso
高知県,大豊町,１区,0.12142197599261312,0.6269621421975993,2166,2017,39344,3723,0.5817888799355359,55.906,0.16,全部過疎,Kaso,2135.4,0,全部過疎,Kaso
高知県,大豊町,１区,NA,0.7245569620253165,1975,2021,39344,3147,0.6275818239593264,59.1891092039065,0.15,全部過疎,Kaso,2135.4,0,全部過疎,Kaso
高知県,土佐町,２区 ,0.05713284262180161,0.6109358569926393,2853,2009,39363,3874,0.7364481156427465,42.955,0.23,全部過疎,Kaso,2304.1,0,全部過疎,Kaso
高知県,土佐町,２区,0.19483461712732217,0.8051653828726778,2207,2012,39363,3874,0.569695405265875,42.955,0.2,全部過疎,Kaso,2304.1,0,全部過疎,Kaso
高知県,土佐町,１区,0.145343367826905,0.6185324553151458,2126,2014,39363,3544,0.5998871331828443,44.834,0.2,全部過疎,Kaso,2304.1,0,全部過疎,Kaso
高知県,土佐町,１区,0.11275415896487985,0.609981515711645,2164,2017,39363,3544,0.6106094808126411,44.834,0.2,全部過疎,Kaso,2304.1,0,全部過疎,Kaso
高知県,土佐町,１区,NA,0.7124243834341554,2149,2021,39363,3258,0.6596071209330878,45.1011714589989,0.21,全部過疎,Kaso,2304.1,0,全部過疎,Kaso
高知県,大川村,２区 ,0.051118210862619806,0.6996805111821086,313,2009,39364,376,0.8324468085106383,44.282,0.13,全部過疎,Kaso,2598.3,0,全部過疎,Kaso
高知県,大川村,２区,0.13688212927756654,0.8631178707224335,263,2012,39364,376,0.699468085106383,44.282,0.11,全部過疎,Kaso,2598.3,0,全部過疎,Kaso
高知県,大川村,１区,0.11372549019607843,0.7372549019607844,255,2014,39364,349,0.7306590257879656,43.182,0.09,全部過疎,Kaso,2598.3,0,全部過疎,Kaso
高知県,大川村,１区,0.078125,0.7109375,256,2017,39364,349,0.7335243553008596,43.182,0.11,全部過疎,Kaso,2598.3,0,全部過疎,Kaso
高知県,大川村,１区,NA,0.8270042194092827,237,2021,39364,322,0.7360248447204969,45.2127659574468,0.12,全部過疎,Kaso,2598.3,0,全部過疎,Kaso
高知県,いの町,２区,0.2045029812227463,0.5236273026608526,11237,2014,39386,19954,0.5631452340382881,35.6,0.35,一部過疎,Kaso,2715.9,1,一部過疎,Kaso-Merged
高知県,いの町,２区,NA,0.43559920737486,11607,2017,39386,19954,0.5816878821288964,35.6,0.35,一部過疎,Kaso,2715.9,1,一部過疎,Kaso-Merged
高知県,いの町,２区,NA,0.6685583245791862,12158.999,2021,39386,19219,0.6326551329413601,39.2549885140309,0.36,一部過疎,Kaso,2715.9,1,一部過疎,Kaso-Merged
高知県,仁淀川町,３区,0.0476909797151489,0.5591281829952525,4634,2009,39387,5878,0.7883633889077918,50.262,0.2,全部過疎,Kaso,2367.6,1,全部過疎-Merged,Kaso-Merged
高知県,仁淀川町,３区,0.21527190757959988,0.7847280924204001,3549,2012,39387,5878,0.6037767948281728,50.262,0.17,全部過疎,Kaso,2367.6,1,全部過疎-Merged,Kaso-Merged
高知県,仁淀川町,２区,0.12664521789997074,0.6589646095349517,3419,2014,39387,5089,0.671841226174101,53.936,0.17,全部過疎,Kaso,2367.6,1,全部過疎-Merged,Kaso-Merged
高知県,仁淀川町,２区,NA,0.5510451378370191,3301,2017,39387,5089,0.6486539595205345,53.936,0.16,全部過疎,Kaso,2367.6,1,全部過疎-Merged,Kaso-Merged
高知県,仁淀川町,２区,NA,0.7618900037448831,3174.999,2021,39387,4586,0.692324247710423,55.357848952154995,0.16,全部過疎,Kaso,2367.6,1,全部過疎-Merged,Kaso-Merged
高知県,中土佐町,３区,0.05012175324675325,0.4837662337662338,4928,2009,39401,6652,0.740829825616356,38.383,0.19,全部過疎,Kaso,2360,1,全部過疎-Merged,Kaso-Merged
高知県,中土佐町,３区,0.2625034539928157,0.7374965460071843,3619,2012,39401,6652,0.5440469031870114,38.383,0.16,全部過疎,Kaso,2360,1,全部過疎-Merged,Kaso-Merged
高知県,中土佐町,２区,0.14760254188330446,0.5872328134026574,3462,2014,39401,6059,0.5713814160752599,42.997,0.17,全部過疎,Kaso,2360,1,全部過疎-Merged,Kaso-Merged
高知県,中土佐町,２区,NA,0.44036962171527577,3463,2017,39401,6059,0.5715464598118501,42.997,0.17,全部過疎,Kaso,2360,1,全部過疎-Merged,Kaso-Merged
高知県,中土佐町,２区,NA,0.718115326781977,3543.9990000000003,2021,39401,5711,0.6205566450709158,47.7078477078477,0.17,全部過疎,Kaso,2360,1,全部過疎-Merged,Kaso-Merged
高知県,佐川町,３区,0.08259924493765015,0.48323990390115545,8741,2009,39402,11911,0.7338594576441945,33.331,0.32,Normal,Normal,2540.1,0,Normal,Normal
高知県,佐川町,３区,0.4004073912410883,0.5995926087589117,6873,2012,39402,11911,0.5770296364704894,33.331,0.29,Normal,Normal,2540.1,0,Normal,Normal
高知県,佐川町,２区,0.20413476263399694,0.5525267993874425,6530,2014,39402,11257,0.5800835035977614,37.723,0.29,Normal,Normal,2540.1,0,Normal,Normal
高知県,佐川町,２区,NA,0.4336664104534973,6505,2017,39402,11257,0.5778626632317669,37.723,0.32,Normal,Normal,2540.1,0,Normal,Normal
高知県,佐川町,２区,NA,0.688979449567232,6632.999,2021,39402,10555,0.6284224538133586,39.9518265756724,0.33,Normal,Normal,2540.1,0,Normal,Normal
高知県,越知町,３区,0.07010643220731143,0.56015733456733,4322,2009,39403,5626,0.7682189832918592,41.465,0.2,全部過疎,Kaso,2322.1,0,全部過疎,Kaso
高知県,越知町,３区,0.2538235294117647,0.7461764705882353,3400,2012,39403,5626,0.6043370067543548,41.465,0.19,全部過疎,Kaso,2322.1,0,全部過疎,Kaso
高知県,越知町,２区,0.1338822811832876,0.6724611161939615,3279,2014,39403,5173,0.633868161608351,45.367,0.19,全部過疎,Kaso,2322.1,0,全部過疎,Kaso
高知県,越知町,２区,NA,0.5466624485922177,3161,2017,39403,5173,0.6110574134931375,45.367,0.2,全部過疎,Kaso,2322.1,0,全部過疎,Kaso
高知県,越知町,２区,NA,0.7683655752367887,3021.999,2021,39403,4760,0.6348737394957983,46.631834297443596,0.21,全部過疎,Kaso,2322.1,0,全部過疎,Kaso
高知県,檮原町,３区,0.026499302649930265,0.7133891213389121,2868,2009,39405,3473,0.8257990210192917,39.383,0.1,全部過疎,Kaso,2546.6,0,全部過疎,Kaso
高知県,檮原町,３区,0.11882716049382716,0.8811728395061729,2592,2012,39405,3473,0.7463288223437949,39.383,0.09,全部過疎,Kaso,2546.6,0,全部過疎,Kaso
高知県,檮原町,２区,0.07100591715976332,0.7937447168216399,2366,2014,39405,3141,0.7532632919452403,42.323,0.1,全部過疎,Kaso,2546.6,0,全部過疎,Kaso
高知県,檮原町,２区,NA,0.6744471744471745,2442,2017,39405,3141,0.7774594078319007,42.323,0.12,全部過疎,Kaso,2546.6,0,全部過疎,Kaso
高知県,檮原町,２区,NA,0.8644504963557104,2345.999,2021,39405,2922,0.8028744010951403,45.9546925566343,0.13,全部過疎,Kaso,2546.6,0,全部過疎,Kaso
高知県,日高村,３区,0.06397119911381889,0.5466629742453614,3611,2009,39410,4678,0.7719110731081659,33.082,0.29,Normal,Normal,2283.4,0,Normal,Normal
高知県,日高村,３区,0.26516007532956687,0.7348399246704331,2655,2012,39410,4678,0.5675502351432236,33.082,0.26,Normal,Normal,2283.4,0,Normal,Normal
高知県,日高村,２区,0.17644710578842315,0.5920159680638722,2505,2014,39410,4384,0.5713959854014599,39.284,0.27,Normal,Normal,2283.4,0,Normal,Normal
高知県,日高村,２区,NA,0.4990640209659304,2671,2017,39410,4384,0.6092609489051095,39.284,0.29,Normal,Normal,2283.4,0,Normal,Normal
高知県,日高村,２区,NA,0.6882684127629098,2684.999,2021,39410,4324,0.6209525901942645,42.569066344021,0.29,Normal,Normal,2283.4,0,Normal,Normal
高知県,津野町,３区,0.04801286469101769,0.5067769354468182,4353,2009,39411,5494,0.7923188933381871,37.74,0.16,全部過疎,Kaso,2342.9,1,全部過疎-Merged,Kaso-Merged
高知県,津野町,３区,0.2389304197814836,0.7610695802185163,3478,2012,39411,5494,0.633054240990171,37.74,0.15,全部過疎,Kaso,2342.9,1,全部過疎-Merged,Kaso-Merged
高知県,津野町,２区,0.1470322386260922,0.6188611027417897,3319,2014,39411,5026,0.6603660962992439,41.526,0.15,全部過疎,Kaso,2342.9,1,全部過疎-Merged,Kaso-Merged
高知県,津野町,２区,NA,0.4673065386922616,3334,2017,39411,5026,0.6633505769996021,41.526,0.15,全部過疎,Kaso,2342.9,1,全部過疎-Merged,Kaso-Merged
高知県,津野町,２区,NA,0.7575414790954692,3513.9990000000003,2021,39411,4828,0.7278374067937035,44.9034334763948,0.16,全部過疎,Kaso,2342.9,1,全部過疎-Merged,Kaso-Merged
高知県,四万十町,３区,0.06421871241882467,0.47446484406317646,12473,2009,39412,16273,0.7664843605973084,38.483,0.24,全部過疎,Kaso,2440,1,全部過疎-Merged,Kaso-Merged
高知県,四万十町,３区,0.28446249198546697,0.715537508014533,9358,2012,39412,16273,0.5750629877711547,38.483,0.21,全部過疎,Kaso,2440,1,全部過疎-Merged,Kaso-Merged
高知県,四万十町,２区,0.15763918860595597,0.54887785930082,9268,2014,39412,15231,0.6084958308712495,42.268,0.21,全部過疎,Kaso,2440,1,全部過疎-Merged,Kaso-Merged
高知県,四万十町,２区,NA,0.42329454467812533,9367,2017,39412,15231,0.6149957323878931,42.268,0.22,全部過疎,Kaso,2440,1,全部過疎-Merged,Kaso-Merged
高知県,四万十町,２区,NA,0.6864558880378153,9516.999,2021,39412,14255,0.6676253244475623,44.4532681734881,0.22,全部過疎,Kaso,2440,1,全部過疎-Merged,Kaso-Merged
高知県,大月町,３区,0.06970128022759602,0.5625889046941679,4218,2009,39424,5076,0.8309692671394799,39.305,0.15,全部過疎,Kaso,2277,0,全部過疎,Kaso
高知県,大月町,３区,0.36185598071708347,0.6381440192829165,3319,2012,39424,5076,0.6538613081166272,39.305,0.14,全部過疎,Kaso,2277,0,全部過疎,Kaso
高知県,大月町,２区,0.17348927875243664,0.5646523716699156,3078,2014,39424,4552,0.6761862917398945,43.965,0.14,全部過疎,Kaso,2277,0,全部過疎,Kaso
高知県,大月町,２区,NA,0.49758919961427195,3111,2017,39424,4552,0.6834358523725835,43.965,0.16,全部過疎,Kaso,2277,0,全部過疎,Kaso
高知県,大月町,２区,NA,0.7025976307135166,3079.999,2021,39424,4308,0.7149487000928505,48.0150438779774,0.18,全部過疎,Kaso,2277,0,全部過疎,Kaso
高知県,三原村,３区,0.045878693623639194,0.5007776049766719,1286,2009,39427,1477,0.8706838185511171,41.225,0.12,全部過疎,Kaso,2313.7,0,全部過疎,Kaso
高知県,三原村,３区,0.2412818096135721,0.7587181903864278,1061,2012,39427,1477,0.7183480027081923,41.225,0.1,全部過疎,Kaso,2313.7,0,全部過疎,Kaso
高知県,三原村,２区,0.0627763041556145,0.38726790450928383,1131,2014,39427,1401,0.8072805139186295,45.299,0.1,全部過疎,Kaso,2313.7,0,全部過疎,Kaso
高知県,三原村,２区,NA,0.4826007326007326,1092,2017,39427,1401,0.7794432548179872,45.299,0.11,全部過疎,Kaso,2313.7,0,全部過疎,Kaso
高知県,三原村,２区,NA,0.6600759511072986,1061.999,2021,39427,1328,0.7996980421686747,46.4769647696477,0.13,全部過疎,Kaso,2313.7,0,全部過疎,Kaso
高知県,黒潮町,３区,0.06166707051126726,0.5035134480251999,8254,2009,39428,10783,0.7654641565427062,35.201,0.22,一部過疎,Kaso,2335.6,1,一部過疎,Kaso-Merged
高知県,黒潮町,３区,0.24688619689472785,0.7531138031052721,5861,2012,39428,10783,0.5435407586015024,35.201,0.2,一部過疎,Kaso,2335.6,1,一部過疎,Kaso-Merged
高知県,黒潮町,２区,0.14784140969162995,0.5904845814977974,5675,2014,39428,9957,0.5699507883900773,41.17,0.2,一部過疎,Kaso,2335.6,1,一部過疎,Kaso-Merged
高知県,黒潮町,２区,NA,0.4750163291966035,6124,2017,39428,9957,0.6150446921763584,41.17,0.2,一部過疎,Kaso,2335.6,1,一部過疎,Kaso-Merged
高知県,黒潮町,２区,NA,0.6972080707971873,6231.999,2021,39428,9430,0.6608694591728526,45.153465808377604,0.2,一部過疎,Kaso,2335.6,1,一部過疎,Kaso-Merged
福岡県,大牟田市,７区,NA,0.5180868979454362,74225,2009,40202,105911,0.7008242769872818,30.586,0.54,Normal,Normal,2673.7,0,Normal,Normal
福岡県,大牟田市,７区,0.09595635430038511,0.4818321209527885,56088,2012,40202,105911,0.5295767200762904,30.586,0.47,Normal,Normal,2673.7,0,Normal,Normal
福岡県,大牟田市,７区,0.3586615151720554,0.6413384848279446,44259,2014,40202,101451,0.4362598692965077,34.545,0.48,Normal,Normal,2673.7,0,Normal,Normal
福岡県,大牟田市,７区,0.17747313819933308,0.5080439149002555,51281,2017,40202,101451,0.5054755497727967,34.545,0.51,Normal,Normal,2673.7,0,Normal,Normal
福岡県,大牟田市,７区,NA,0.5740672967212762,46451,2021,40202,94145,0.4933984810664401,37.1199309128855,0.53,Normal,Normal,2673.7,0,Normal,Normal
福岡県,久留米市,６区,NA,0.5343561228058735,168689,2009,40203,251224,0.6714684902716301,21.889,0.68,Normal,Normal,3103,1,Normal,Normal-Merged
福岡県,久留米市,６区,0.05123155605196637,NA,136088,2012,40203,251224,0.5416998375951342,21.889,0.61,Normal,Normal,3103,1,Normal,Normal-Merged
福岡県,久留米市,６区,0.28667692367616415,0.7133230763238358,102694,2014,40203,254305,0.40382218202552056,25.039,0.63,Normal,Normal,3103,1,Normal,Normal-Merged
福岡県,久留米市,６区,0.08766645904457042,0.6470240394849921,126833,2017,40203,254305,0.4987436346119817,25.039,0.66,Normal,Normal,3103,1,Normal,Normal-Merged
福岡県,久留米市,６区,0.07022387057796872,0.6631284822447473,119176,2021,40203,243571,0.48928649141318137,27.7200942035503,0.67,Normal,Normal,3103,1,Normal,Normal-Merged
福岡県,直方市,８区,NA,0.6046605525754167,34674,2009,40204,48649,0.7127381857797693,27.615,0.59,Normal,Normal,2760.1,0,Normal,Normal
福岡県,直方市,８区,0.11386814133869577,0.6749497270899167,27848,2012,40204,48649,0.5724269769162779,27.615,0.53,Normal,Normal,2760.1,0,Normal,Normal
福岡県,直方市,８区,0.31176342683192,0.6882365731680801,22995,2014,40204,48191,0.477163785769127,31.395,0.53,Normal,Normal,2760.1,0,Normal,Normal
福岡県,直方市,８区,0.29909796517726034,0.7009020348227397,23835,2017,40204,48191,0.4945944263451682,31.395,0.56,Normal,Normal,2760.1,0,Normal,Normal
福岡県,直方市,８区,0.20471421170782247,0.5344931790709722,23164,2021,40204,45892,0.5047502832737732,33.5255339404717,0.56,Normal,Normal,2760.1,0,Normal,Normal
福岡県,飯塚市,８区,NA,0.6764293721973094,78496,2009,40205,110958,0.7074388507363146,24.91,0.53,一部過疎,Kaso,2760.9,1,一部過疎,Kaso-Merged
福岡県,飯塚市,８区,0.08464413642734776,0.7151845506930384,64210,2012,40205,110958,0.5786874312803043,24.91,0.49,一部過疎,Kaso,2760.9,1,一部過疎,Kaso-Merged
福岡県,飯塚市,８区,0.2576407608489312,0.7423592391510687,52678,2014,40205,109282,0.4820372979996706,28.812,0.5,一部過疎,Kaso,2760.9,1,一部過疎,Kaso-Merged
福岡県,飯塚市,８区,0.2538398076146676,0.7461601923853324,56969,2017,40205,109282,0.5213026847971304,28.812,0.5,一部過疎,Kaso,2760.9,1,一部過疎,Kaso-Merged
福岡県,飯塚市,８区,0.19680951126829452,0.6492155461078295,53158,2021,40205,103878,0.5117349198097768,31.8862311079376,0.51,一部過疎,Kaso,2760.9,1,一部過疎,Kaso-Merged
福岡県,田川市,11区,0.0937281986884331,0.5434630947397795,28668,2009,40206,42681,0.6716806072959866,27.987,0.4,全部過疎,Kaso,2611.8,0,全部過疎,Kaso
福岡県,田川市,11区,0.10678554983465194,0.5443090962367617,23889,2012,40206,42681,0.5597104097842132,27.987,0.38,全部過疎,Kaso,2611.8,0,全部過疎,Kaso
福岡県,田川市,11区,0.19308343171979536,0.6118162140889414,20328,2014,40206,40861,0.4974914955581117,31.956,0.39,全部過疎,Kaso,2611.8,0,全部過疎,Kaso
福岡県,田川市,11区,NA,0.5355173827858022,21947,2017,40206,40861,0.537113629132914,31.956,0.42,全部過疎,Kaso,2611.8,0,全部過疎,Kaso
福岡県,田川市,11区,NA,0.5399361022364217,20032,2021,40206,38088,0.5259399285864315,34.3043750946171,0.44,全部過疎,Kaso,2611.8,0,全部過疎,Kaso
福岡県,柳川市,７区,NA,0.6166258078894584,44870,2009,40207,59799,0.75034699576916,26.851,0.48,Normal,Normal,2681.8,1,Normal,Normal-Merged
福岡県,柳川市,７区,0.0405345736069,0.6151717641517765,33971,2012,40207,59799,0.5680864228498804,26.851,0.44,Normal,Normal,2681.8,1,Normal,Normal-Merged
福岡県,柳川市,７区,0.26226177414766955,0.7377382258523304,24609,2014,40207,57325,0.4292891408634976,30.711,0.44,Normal,Normal,2681.8,1,Normal,Normal-Merged
福岡県,柳川市,７区,0.10808432878751988,0.6160536022469629,29551,2017,40207,57325,0.5154993458351504,30.711,0.45,Normal,Normal,2681.8,1,Normal,Normal-Merged
福岡県,柳川市,７区,NA,0.6784712734594089,27814,2021,40207,53709,0.5178647898862389,33.7853773584906,0.46,Normal,Normal,2681.8,1,Normal,Normal-Merged
福岡県,八女市,７区,NA,0.46693029386679075,25794,2009,40210,58046,0.4443717051993247,29.713,0.36,みなし過疎,Kaso,2580,1,みなし過疎,Kaso-Merged
福岡県,八女市,７区,0.030280816510657494,0.5162963798353445,35468,2012,40210,58046,0.6110326292940081,29.713,0.36,みなし過疎,Kaso,2580,1,みなし過疎,Kaso-Merged
福岡県,八女市,７区,0.25497406518541454,0.7450259348145855,25834,2014,40210,54892,0.4706332434598849,33.305,0.37,みなし過疎,Kaso,2580,1,みなし過疎,Kaso-Merged
福岡県,八女市,７区,0.09161819143310418,0.6096311475409836,30256,2017,40210,54892,0.5511914304452379,33.305,0.39,みなし過疎,Kaso,2580,1,みなし過疎,Kaso-Merged
福岡県,八女市,７区,NA,0.6222501345774268,27865,2021,40210,51531,0.5407424657002581,36.047496498029105,0.39,みなし過疎,Kaso,2580,1,みなし過疎,Kaso-Merged
福岡県,筑後市,７区,NA,0.4987787005373718,28658,2009,40211,39696,0.7219367190648932,22.506,0.67,Normal,Normal,2768.6,0,Normal,Normal
福岡県,筑後市,７区,0.042269089622850066,0.5124021753548216,22617,2012,40211,39696,0.569755139056832,22.506,0.58,Normal,Normal,2768.6,0,Normal,Normal
福岡県,筑後市,７区,0.30040641228268233,0.6995935877173177,17716,2014,40211,39644,0.44687720714357787,25.768,0.6,Normal,Normal,2768.6,0,Normal,Normal
福岡県,筑後市,７区,0.11166007905138339,0.5575945793337098,21252,2017,40211,39644,0.5360710321864595,25.768,0.65,Normal,Normal,2768.6,0,Normal,Normal
福岡県,筑後市,７区,NA,0.6047064531780689,20610,2021,40211,39370,0.523495046990094,27.538659530570097,0.67,Normal,Normal,2768.6,0,Normal,Normal
福岡県,大川市,６区,NA,0.5316651904340124,22580,2009,40212,31729,0.7116518011913392,28.568,0.57,Normal,Normal,2513.6,0,Normal,Normal
福岡県,大川市,６区,0.04437752145008239,NA,17599,2012,40212,31729,0.5546660783510353,28.568,0.51,Normal,Normal,2513.6,0,Normal,Normal
福岡県,大川市,６区,0.197060502283105,0.802939497716895,14016,2014,40212,30142,0.46499900471103445,32.884,0.51,Normal,Normal,2513.6,0,Normal,Normal
福岡県,大川市,６区,0.059754059216809936,0.8114255014326648,16752,2017,40212,30142,0.5557693583703802,32.884,0.53,Normal,Normal,2513.6,0,Normal,Normal
福岡県,大川市,６区,0.04278846153846154,0.798695054945055,14560,2021,40212,28166,0.5169353120783924,36.1785056047376,0.53,Normal,Normal,2513.6,0,Normal,Normal
福岡県,行橋市,11区,0.09097040284298721,0.5291172732224845,38551,2009,40213,58546,0.658473678816657,23.902,0.66,Normal,Normal,2981.1,0,Normal,Normal
福岡県,行橋市,11区,0.0708816916813514,0.47095460898098074,32914,2012,40213,58546,0.5621904143750214,23.902,0.58,Normal,Normal,2981.1,0,Normal,Normal
福岡県,行橋市,11区,0.1698509815697609,0.6273413160166661,26641,2014,40213,58820,0.45292417545052704,28.008,0.61,Normal,Normal,2981.1,0,Normal,Normal
福岡県,行橋市,11区,NA,0.49940913048886676,32156,2017,40213,58820,0.5466848010880653,28.008,0.65,Normal,Normal,2981.1,0,Normal,Normal
福岡県,行橋市,11区,NA,0.5214490300742091,30724,2021,40213,59206,0.5189338918352869,30.1095041893648,0.66,Normal,Normal,2981.1,0,Normal,Normal
福岡県,豊前市,11区,0.054366543665436654,0.5817343173431734,16260,2009,40214,22882,0.7106022200856569,30.35,0.52,Normal,Normal,2795.4,0,Normal,Normal
福岡県,豊前市,11区,0.05795713970100891,0.5715442963399366,13579,2012,40214,22882,0.5934358884712875,30.35,0.47,Normal,Normal,2795.4,0,Normal,Normal
福岡県,豊前市,11区,0.13086122343629011,0.6697926524993547,11623,2014,40214,22140,0.5249774164408311,34.557,0.49,Normal,Normal,2795.4,0,Normal,Normal
福岡県,豊前市,11区,NA,0.5705963265636378,12359,2017,40214,22140,0.5582204155374887,34.557,0.51,Normal,Normal,2795.4,0,Normal,Normal
福岡県,豊前市,11区,NA,0.5482409162066408,12137,2021,40214,20607,0.588974620274664,36.789460844108305,0.53,Normal,Normal,2795.4,0,Normal,Normal
福岡県,中間市,８区,NA,0.5569645100502513,25472,2009,40215,37782,0.6741834736117728,29.686,0.48,Normal,Normal,2693.4,0,Normal,Normal
福岡県,中間市,８区,0.1147013706764313,0.6375872136176951,20209,2012,40215,37782,0.5348843364565137,29.686,0.43,Normal,Normal,2693.4,0,Normal,Normal
福岡県,中間市,８区,0.32278290227286427,0.6772170977271357,16587,2014,40215,35910,0.46190476190476193,34.896,0.42,Normal,Normal,2693.4,0,Normal,Normal
福岡県,中間市,８区,0.3164302532590593,0.6835697467409407,17413,2017,40215,35910,0.4849067112225007,34.896,0.44,Normal,Normal,2693.4,0,Normal,Normal
福岡県,中間市,８区,0.2566962878931115,0.5453456860149997,15867,2021,40215,34547,0.45928734767128837,38.160840365076595,0.44,Normal,Normal,2693.4,0,Normal,Normal
福岡県,小郡市,６区,NA,0.4974971458680952,34161,2009,40216,47290,0.7223725946288856,22.5,0.67,Normal,Normal,3309.3,0,Normal,Normal
福岡県,小郡市,６区,0.05496688741721854,NA,28690,2012,40216,47290,0.6066821738211038,22.5,0.62,Normal,Normal,3309.3,0,Normal,Normal
